127.0.0.1 - - [15/Mar/2021:11:22:52 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/hodu/board/item/item-detail/?item_code=62 HTTP/1.1" 200 17471
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/resources/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/resources/vendor/jquery/jquery.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/resources/assets_detail/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/resources/assets_detail/css/item-detail.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/resources/assets_detail/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/resources/assets_detail/js/jquery.backstretch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/resources/assets_detail/js/templatemo_script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/resources/assets_detail/image_slide/templatemo-bg-1.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/resources/assets_detail/js/jquery.flexslider.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/resources/assets_detail/image_slide/templatemo-bg-2.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/resources/assets_detail/image_slide/templatemo-bg-3.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/resources/assets_detail/image_slide/templatemo-bg-4.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/upload/Thumbnail/940a94f6-8903-4bb1-9740-873e21830d5a%EC%98%81%EC%96%B4%ED%9A%8C%ED%99%94.JPG HTTP/1.1" 404 920
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/resources/assets_detail/image_slide/templatemo-bg-5.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/resources/assets_detail/image_slide/templatemo-bg-6.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/resources/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/upload/images/431d2fea-e314-411d-94f5-f08033635bb7%EC%98%81%EC%96%B4%ED%9A%8C%ED%99%94%EB%82%B4%EC%9A%A9.JPG HTTP/1.1" 404 935
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/upload/member/a9898458-3cf6-4698-ba40-a67d953cb706mem19.jpg HTTP/1.1" 404 886
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/resources/assets_detail/css/flexslider.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/resources/assets_detail/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/upload/Thumbnail/940a94f6-8903-4bb1-9740-873e21830d5a%EC%98%81%EC%96%B4%ED%9A%8C%ED%99%94.JPG HTTP/1.1" 404 920
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/upload/images/431d2fea-e314-411d-94f5-f08033635bb7%EC%98%81%EC%96%B4%ED%9A%8C%ED%99%94%EB%82%B4%EC%9A%A9.JPG HTTP/1.1" 404 935
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/resources/assets_detail/image_slide/templatemo-bg-1.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:35 +0900] "GET /project/resources/assets_detail/fonts/fontawesome-webfont.woff?v=4.1.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:36 +0900] "GET /project/resources/assets_detail/fonts/flexslider-icon.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:58 +0900] "GET /project/hodu/board/item/item-category?page=2&range=1&item_type=% HTTP/1.1" 200 24519
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:58 +0900] "GET /project/resources/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Mar/2021:11:27:58 +0900] "GET /project/resources/vendor/jquery/jquery.min.js HTTP/1.1" 404 721
